Product,SKU,Supplier Code,Brand,Supplier,Type,Tag,May 2012,Jun 2012,Jul 2012,Aug 2012,Sep 2012,Oct 2012,Nov 2012,Dec 2012,Jan 2013,Feb 2013,Mar 2013,Apr 2013,May 2013,Jun 2013,Jul 2013,Aug 2013,Sep 2013,Oct 2013,Nov 2013,Dec 2013,Jan 2014,Feb 2014,Mar 2014,Apr 2014,May 2014,Jun 2014,Jul 2014,Aug 2014,Sep 2014,Oct 2014,Nov 2014,Dec 2014,Jan 2015,Feb 2015,Mar 2015,Apr 2015,May 2015,Jun 2015,Jul 2015,Aug 2015,Sep 2015,Oct 2015,Nov 2015,Dec 2015,Gross Profit,Revenue,Cost of Goods,Margin,Tax
Cairo above 150 L.E orders,Cairoabove150LEorders,,Freight,Freight,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,540.000000,1320.000000,1600.000000,1600.000000,1860.000000,1610.000000,410.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8940.000000,8940.000000,0.000000,1.000000,0.000000
Balady Whole Chicken(chemical free) / Default,501005,,,Tabiey,Poultry,"Frozen, Chemical free",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,227.500000,0.000000,0.000000,0.000000,90.000000,400.000000,500.336700,478.923657,147.351111,1844.111468,8911.871468,7067.760000,0.206928,0.000000
Apple cider vinegar ( organic ),281052,,,Hv,Vinegar,Vinegar,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,840.000000,140.000000,119.027580,297.500000,245.000000,324.211265,300.737761,257.697743,2524.174348,8872.044348,6347.870000,0.284509,0.000000
Beef fillet (chemical free) - frozen,Beeffilletchemicalfree-frozen,,NGS,Assiut farmers,Chemical free beef,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.000000,342.000000,192.000000,228.000000,216.000000,132.000000,621.000000,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1788.000000,8865.000000,7077.000000,0.201692,0.000000
Muesli with branberry and strawberries ( organic ),221005,,,Good life,Cereal,Organic,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,715.180000,1161.990000,-90.783586,185.490000,309.150000,0.000000,0.000000,0.000000,2281.026414,8854.736414,6573.710000,0.257605,0.000000
Raw almonds - shelled / 250g,AlmondsRawShelled,,NGS,Auf,Nuts,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.350000,116.100000,83.850000,131.250000,93.000000,85.250000,116.310000,126.900000,25.380000,109.980000,102.180000,161.000000,129.750000,56.000000,49.000000,110.250000,49.000000,80.520000,102.700000,56.440000,69.120000,125.315000,88.520000,127.620000,213.360000,43.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2471.895000,8769.805000,6297.910000,0.281864,0.000000
Beef cutlets / 1kg,BeefKolata,,NGS,Shahd,Fresh beef,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,174.640000,261.960000,174.640000,152.810000,43.660000,152.810000,174.640000,87.320000,21.830000,109.150000,65.490000,43.660000,174.640000,174.640000,109.150000,371.110000,127.150000,36.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2455.300000,8685.300000,6230.000000,0.282696,0.000000
Hurom slow juicer,Huromslowjuices,,Hurom,Hurom,Accessories,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1038.000000,519.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1557.000000,8550.000000,6993.000000,0.182105,0.000000
Coconut flour (Organic),281014,,,Hv,Baking products,"Weight loss, gluten free, Vegan, Baking Products",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,178.500000,191.250000,38.250000,467.500000,446.250000,225.528689,331.136258,76.500000,1954.914946,8491.414946,6536.500000,0.230223,0.000000
Brown rice Penne ( American ) - gluten free - organic / 340g,00610-2,,Lundberg Family Farms,Hv,Pasta,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.000000,35.400000,41.300000,35.400000,41.300000,35.400000,5.900000,0.000000,105.750000,72.000000,36.000000,45.000000,56.250000,45.000000,22.500000,51.740000,143.000000,78.000000,0.000000,0.000000,247.000000,377.000000,120.950000,156.000000,52.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1861.890000,8396.150000,6534.260000,0.221755,0.000000
Raw pecan / 250g,PecanRaw,,NGS,Auf,Nuts,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.280000,46.560000,104.760000,81.480000,128.040000,69.840000,82.170000,94.500000,0.000000,72.100000,15.750000,350.900000,159.500000,43.500000,21.750000,43.500000,43.500000,66.890000,16.380000,13.750000,68.750000,220.000000,110.000000,129.000000,232.500000,23.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2261.650000,8386.730000,6125.080000,0.269670,0.000000
Granola with fruits and seeds ( gluten free ),221004,,,Good life,Cereal,gluten free,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2287.844000,151.320000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2439.164000,8361.944000,5922.780000,0.291698,0.000000
Raw honey (organic),461040,,,Sara nour,Honey,"Organic, honey",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,67.100000,104.000000,260.000000,338.000000,307.200000,725.904781,383.435445,2185.640226,8345.640226,6160.000000,0.261890,0.000000
Balady eggs ( chemical free ),Eggbaldy,,NGS,Sara nour,Eggs,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000,76.500000,153.000000,189.000000,175.500000,162.000000,103.500000,45.000000,67.500000,310.500000,396.000000,49.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1737.000000,8299.000000,6562.000000,0.209302,0.000000
Top side steak (chemical free) - frozen,151012,,NGS,El rancho,Beef,"Frozen, Chemical free, Beef",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,783.500000,293.390000,211.210000,97.500000,221.740000,395.060000,138.385472,145.251118,2286.036590,8208.636590,5922.600000,0.278492,0.000000
Dried blueberries / 250g,DriedBlueberries,,NGS,Auf,Dried fruits,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.940000,131.760000,247.050000,86.030000,170.000000,90.050000,125.300000,114.620000,37.540000,188.070000,107.000000,313.500000,217.500000,52.500000,72.000000,162.000000,14.400000,0.000000,78.000000,0.000000,26.000000,79.000000,132.000000,53.000000,26.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2556.260000,8205.230000,5648.970000,0.311540,0.000000
Cairo,Cairo,,Freight,Freight,General,,0.000000,0.000000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,720.000000,1170.000000,1215.000000,1680.000000,1440.000000,1500.000000,210.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8015.000000,8015.000000,0.000000,1.000000,0.000000
Almond butter,711002,,,Fitnuts,Nut butter,"Weight loss, gluten free, Healthy snacks",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.000000,162.000000,143.000000,331.722222,351.000000,516.345747,1517.067970,7913.067970,6396.000000,0.191717,0.000000
Chicken Breasts / 1kg,ChickenBreasts,,Kheir Misr,Meat & More,Fresh Beef & Poultry,,0.000000,0.000000,264.000000,132.000000,360.800000,426.800000,335.720000,31.080000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1550.400000,7700.400000,6150.000000,0.201340,0.000000
Oat milk ( organic ) / 946ml,065702PacificOrg,,Pacific Natural Foods,Hv,Non-dairy milk,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,122.500000,63.700000,88.200000,112.700000,102.900000,107.800000,4.900000,19.600000,176.000000,208.000000,96.000000,48.000000,8.000000,0.000000,0.000000,61.250000,243.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1462.800000,7588.750000,6125.950000,0.192759,0.000000
Beef cubes (chemical free) - frozen,Beefcubeschemicalfree-frozen,,NGS,Assiut farmers,Chemical free beef,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,245.000000,320.000000,240.000000,160.000000,336.000000,712.000000,391.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2404.000000,7580.000000,5176.000000,0.317150,0.000000
Raw Pumpkin Seeds (hulled) - organic,281146,,,Hv,Seeds,"Weight loss, Organic, Seeds, super foods",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.750000,236.250000,1245.147901,100.000000,1615.147901,7515.257901,5900.110000,0.214916,0.000000
Baby spinach (chemical free),341004,,,MAKAR,Vegetables,"Fresh, Chemical free",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,348.000000,135.000000,150.000000,412.882353,381.000000,647.869589,411.448163,233.113844,2725.313948,7395.313948,4670.000000,0.368519,0.000000
Raw sunflower seed ( shelled ) 566g,281034,,,Hv,Seeds,Seeds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.000000,336.000000,16.250000,87.884021,55.250000,123.704403,191.250000,716.313822,81.250000,1635.902245,7076.402245,5440.500000,0.231177,0.000000
Quinoa (Chemical free) - Local,621001,,,EGY VEGGIE,Grains,"Organic, Whole grain, High performance, super foods",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.000000,248.520000,96.000000,72.000000,496.200000,207.000000,249.000000,225.532412,1630.252412,6970.252412,5340.000000,0.233887,0.000000
Chicken cutlets - Hormone free - (Shishtawook) - frozen,80002,,NGS,Shahd,Poultry,Frozen,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,341.000000,188.590000,176.770000,49.970000,40.000000,375.260000,294.710000,158.835884,1625.135884,6794.235884,5169.100000,0.239193,0.000000
Whey protein / 340g,1289C124,,Bob's Red Mill,Hv,Food supplements,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.000000,39.000000,13.000000,13.000000,39.000000,65.000000,13.000000,26.000000,0.000000,29.250000,137.480000,81.000000,27.000000,27.000000,108.000000,27.000000,27.000000,0.000000,0.000000,0.000000,0.000000,135.200000,67.600000,141.600000,135.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1164.330000,6597.850000,5433.520000,0.176471,0.000000
Stevia,281043,,,Hv,Sweeteners,"Weight loss, Sweeteners",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,282.000000,195.000000,60.000000,240.000000,135.000000,450.000000,0.000000,216.250000,1578.250000,6580.000000,5001.750000,0.239856,0.000000
Raw cashew nut / 250g,Cashewnutraw,,NGS,Auf,Nuts,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.680000,43.560000,59.930000,63.000000,84.000000,126.000000,115.500000,115.500000,21.000000,105.000000,66.000000,195.000000,60.000000,63.250000,45.290000,45.000000,22.500000,22.390000,30.760000,14.500000,58.000000,144.750000,86.750000,106.310000,104.480000,23.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1831.650000,6453.600000,4621.950000,0.283818,0.000000
Beef liver ( Chemical free ) - frozen,151005,,NGS,El rancho,Beef,"Frozen, Chemical free, Beef",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,156.000000,200.140000,61.500000,164.000000,294.240000,220.070000,278.340000,271.584098,1645.874098,6380.524098,4734.650000,0.257953,0.000000
Apple cider vinegar ( organic ) / 473g,103480,,"Eden Foods, Inc.",Hv,Vinegar,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.500000,27.000000,4.500000,31.500000,18.000000,13.500000,27.000000,0.000000,0.000000,0.000000,69.600000,69.600000,8.600000,77.400000,25.800000,0.000000,0.000000,78.000000,70.000000,80.000000,50.000000,90.000000,400.640000,319.900000,320.000000,42.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1827.540000,6313.100000,4485.560000,0.289484,0.000000
Oats with maca and cocoa (organic) ? super food,221013,,,Good life,Cereal,"Super food, Organic, High performance, gluten free",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1311.136000,725.224000,-121.852193,17.180000,154.620000,0.000000,0.000000,0.000000,2086.307807,6055.827807,3969.520000,0.344512,0.000000
Chia Seeds,281153,,Bob's Red Mill,Hv,Seeds,"Super food, Weight loss, High performance, Egg substitute, Pectin substitute",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,895.141948,410.874518,1306.016466,6008.276466,4702.260000,0.217370,0.000000
Brown rice spaghetti ( American ) - gluten free - organic / 284g,00620-1,,Lundberg Family Farms,Hv,Pasta,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.900000,11.800000,35.400000,35.400000,23.600000,35.400000,29.500000,5.900000,0.000000,15.750000,54.000000,36.000000,18.000000,78.750000,33.750000,22.500000,52.000000,156.000000,143.000000,0.000000,0.000000,65.000000,104.000000,234.000000,117.000000,39.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1351.650000,5982.150000,4630.500000,0.225947,0.000000
Oats with spirulina and barley grass (organic) ? super food,221014,,,Good life,Cereal,"Super food, Organic, High performance, gluten free",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1109.336000,800.892000,-144.228570,34.360000,103.080000,0.000000,0.000000,0.000000,1903.439430,5906.599430,4003.160000,0.322256,0.000000
Veal escalope (chemical free) - frozen,151014,,NGS,El rancho,Veal,"Frozen, Chemical free, Veal",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,515.000000,345.600000,48.000000,241.640000,87.000000,0.000000,0.000000,258.511765,1495.751765,5870.111765,4374.360000,0.254808,0.000000
