Product,Brand,Type,Revenue,Gross Profit,CMGR,Period,%Total Revenue,Average Revenue,Average Gross Profit,% Variation from Average,%Total Gross Profit
HONEY BISCUITS ( GLUTEN FREE ),0,Snacks,108.0,22.2,0.0,11.0,0.00472717318674,1229.6358945,313.21535177,-91.216912219,0.00381473368779
HONEY BISCUITS ( GLUTEN FREE ),Schar,Cookies,912.3,166.7,9.2200707254,23.0,0.0399314823913,1229.6358945,313.21535177,-25.8073057169,0.0286448696286
HONEY MOON MIX,NGS,Nuts,1618.5,489.36,10.3792437242,27.0,0.0708419426179,1229.6358945,313.21535177,31.6243293841,0.0840891025882
HONEY NUT BROWN RICE CAKES / 269G,Lundberg Family Farms,Snacks,402.0,56.4,4.70142587761,39.0,0.017595589084,1229.6358945,313.21535177,-67.307395482,0.0096914855852
HONEY OAT GRANOLA / 340G,Bob's Red Mill,Cereal,1763.0,302.75,5.92168719334,39.0,0.0771667252613,1229.6358945,313.21535177,43.3757755355,0.0520230010801
HONEY SOAP,0,Cosmetics,400.0,112.0,31.9507910773,10.0,0.0175080488398,1229.6358945,313.21535177,-67.4700452557,0.0192455032898
HONEY SPOON,0,Home appliance,3.0,1.65,0.0,11.0,0.000131310366298,1229.6358945,313.21535177,-99.7560253394,0.000283527503822
HONEY SPOON,NGS,Accessories,30.0,15.0,5.25002852777,45.0,0.00131310366298,1229.6358945,313.21535177,-97.5602533942,0.00257752276202
HONEY SPOON,NGS,Honey,231.0,121.5,9.81276811989,39.0,0.010110898205,1229.6358945,313.21535177,-81.2139511352,0.0208779343724
HORNY GOAT POWDER,"Starwest Botanicals,Inc.",Herbs,42.0,6.0,0.0,28.0,0.00183834512818,1229.6358945,313.21535177,-96.5843547518,0.00103100910481
HORNY GOAT WEED POWDER,0,Food supplements,534.6,84.6,30.9702466392,10.0,0.0233995072744,1229.6358945,313.21535177,-56.5237154842,0.0145372283778
HOT DOG,NGS,Bread&Bakry,2.5,2.5,0.0,31.0,0.000109425305249,1229.6358945,313.21535177,-99.7966877828,0.000429587127003
HULL LESS BARLEY / 737G,Bob's Red Mill,Grains,344.5,52.0,6.98288338378,38.0,0.0150788070633,1229.6358945,313.21535177,-71.9835764765,0.00893541224167
HUMUS (ORGANIC) - EGYPTIAN,NGS,Grains,294.0,84.0,26.7301358702,7.0,0.0128684158972,1229.6358945,313.21535177,-76.0904832629,0.0144341274673
HURGHADA - CITY CENTER,Freight,0,65.0,65.0,0.0,47.0,0.00284505793646,1229.6358945,313.21535177,-94.7138823541,0.0111692653021
HURGHADA DELIVERY FEE,Freight,General,595.0,595.0,6.65095488819,44.0,0.0260432226492,1229.6358945,313.21535177,-51.6116923179,0.102241736227
HUROM,0,Home appliance,10500.0,2100.0,14.8698354997,5.0,0.459586282044,1229.6358945,313.21535177,753.911312038,0.360853186683
HUROM SLOW JUICER,0,Home appliance,9650.0,2516.0,4.02788147484,11.0,0.42238167826,1229.6358945,313.21535177,684.785158206,0.432336484616
HUROM SLOW JUICER,Hurom,Accessories,8550.0,1557.0,2.56653964664,16.0,0.37423454395,1229.6358945,313.21535177,595.327782659,0.267546862698
ICE BERG LETTUCE (CHEMICAL FREE),0,Vegetables,90.0,60.25,0.0,11.0,0.00393931098895,1229.6358945,313.21535177,-92.6807601825,0.0103530497608
ICE BERG LETTUCE - CHEMICAL FREE / PER PIECE,Kheir Misr,Chemical free produce,10.4,2.4,0.0,42.0,0.000455209269834,1229.6358945,313.21535177,-99.1542211766,0.000412403641923
ICEBERG LETTUCE,0,Fresh vegetables,120.75,34.5,0.0,38.0,0.00528524224351,1229.6358945,313.21535177,-90.1800199116,0.00592830235265
ICEBERG LETTUCE(CHEMICAL FREE),0,Chemical free vegetables,291.5,66.25,7.67610172905,18.0,0.012758990592,1229.6358945,313.21535177,-76.2937954801,0.0113840588656
ICEBERG LETTUCE(CHEMICAL FREE),0,Vegetables,280.5,68.0,38.7706155387,12.0,0.0122775192489,1229.6358945,313.21535177,-77.1883692356,0.0116847698545
ICEBURG LETTUCE (CAPUCHA) / 500G,NGS,Fresh Produce,10.84,2.5,0.0,45.0,0.000474468123558,1229.6358945,313.21535177,-99.1184382264,0.000429587127003
ICED TEA WITH CRANBERRY JUICE,arizona,Beverages,16.2,7.2,0.0,47.0,0.000709075978011,1229.6358945,313.21535177,-98.6825368329,0.00123721092577
ICED TEA WITH LEMON FLAVOR  / 680ML,arizona,Beverages,16.2,7.2,0.0,47.0,0.000709075978011,1229.6358945,313.21535177,-98.6825368329,0.00123721092577
ICED TEA WITH PEACH FLAVOR  / 680ML,arizona,Beverages,16.2,7.2,0.0,47.0,0.000709075978011,1229.6358945,313.21535177,-98.6825368329,0.00123721092577
INSTANT WAKAME FLAKES (FOR MISO SOUP) / 30G,"Eden Foods, Inc.",Japanese cuisine,331.6,43.6,3.61853211507,39.0,0.0145141724882,1229.6358945,313.21535177,-73.032667517,0.00749199949494
ITALIAN BASIL,Kheir Misr,Fresh vegetables,465.099741,73.869741,12.294462209,40.0,0.020357472452,1229.6358945,313.21535177,-62.1758161842,0.0126933959235
ITALIAN BASIL,NGS,Fresh vegetables,1289.0,357.0,19.1915088026,25.0,0.0564196873862,1229.6358945,313.21535177,4.82777916351,0.0613450417361
ITALIAN BASIL (CHEMICAL FREE),0,Herbs,740.248826,266.818826,18.0773052778,11.0,0.032400781498,1229.6358945,313.21535177,-39.7993479767,0.0458487731567
ITALIAN BASIL / 250G,NGS,Fresh Produce,238.48,55.0,3.86100106053,45.0,0.0104382987183,1229.6358945,313.21535177,-80.6056409814,0.00945091679408
JOJOBA OIL,Nefertari,Cosmetics,371.0,52.97,9.24801312471,22.0,0.0162387152989,1229.6358945,313.21535177,-69.8284669747,0.00910209204695
KAKA,Kheir Misr,Fresh vegetables,54.0,9.0,4.70142587761,39.0,0.00236358659337,1229.6358945,313.21535177,-95.6084561095,0.00154651365721
KAKA FRUIT,0,Fresh fruits,101.25,22.5,4.60819186432,18.0,0.00443172486257,1229.6358945,313.21535177,-91.7658552053,0.00386628414303
KAKI FRUIT,NGS,Fruits,0.0,0.0,,1.0,0.0,1229.6358945,313.21535177,-100.0,0.0
KALE (CHEMICAL FREE),0,Chemical free vegetables,464.1,107.1,3.09877073889,17.0,0.0203137136663,1229.6358945,313.21535177,-62.2571200079,0.0184035125208
KALE (CHEMICAL FREE),0,Vegetables,4396.345237,1366.345237,20.4659833438,11.0,0.192428567815,1229.6358945,313.21535177,257.532279,0.234785729943
KALE (CHEMICAL FREE) / DEFAULT,0,Vegetables,2952.248159,1493.208159,59.3061523882,12.0,0.129220262387,1229.6358945,313.21535177,140.091247516,0.256585201217
KALE / DEFAULT,NGS,Fresh vegetables,9203.0,2063.0,15.975611592,24.0,0.402816433681,1229.6358945,313.21535177,648.432933779,0.354495297203
KAVA KAVA ROOT POWDER,"Starwest Botanicals,Inc.",Herbal pharmacy,235.0,32.5,4.57210094286,36.0,0.0102859786934,1229.6358945,313.21535177,-80.8886515877,0.00558463265105
KELP POWDER,"Starwest Botanicals,Inc.",Herbal pharmacy,224.0,35.0,5.11608574875,39.0,0.00980450735027,1229.6358945,313.21535177,-81.7832253432,0.00601421977805
KERRYGOLD RED CHEDDAR (SLICES),0,cheese,81.0,15.4,3.92592260318,18.0,0.00354537989005,1229.6358945,313.21535177,-93.4126841643,0.00264625670234
KERRYGOLD WHITE CHEDDAR ( SLICES),0,cheese,57.75,11.25,6.29350704111,18.0,0.00252772455124,1229.6358945,313.21535177,-95.3034877838,0.00193314207152
KESHTA KHADRA,NGS,Fruits,52.0,15.75,0.0,5.0,0.00227604634917,1229.6358945,313.21535177,-95.7711058832,0.00270639890012
KIWI,0,Fruits,40.0,40.0,0.0,12.0,0.00175080488398,1229.6358945,313.21535177,-96.7470045256,0.00687339403206
KIWI,Kheir Misr,Fresh fruits,2042.31,416.12,14.0836241364,40.0,0.0893921580649,1229.6358945,313.21535177,66.0906296846,0.0715039181155
KIWI,NGS,Fresh Produce,179.82,34.02,5.12047866122,44.0,0.00787074335592,1229.6358945,313.21535177,-85.3761588447,0.00584582162426
KIWI,NGS,Fresh fruits,1426.0,509.7,14.4474359913,23.0,0.0624161941138,1229.6358945,313.21535177,15.9692886634,0.0875842234535
KIWI,NGS,Fruits,1557.480103,572.480103,55.1592637021,12.0,0.0681710942758,1229.6358945,313.21535177,26.6618931643,0.0983720330858
KOFTA / 1KG,Kheir Misr,Fresh Beef & Poultry,2641.8,634.59,4.12539866291,45.0,0.115631908562,1229.6358945,313.21535177,114.844086109,0.10904467797
KUKICHA LOOSE TWIG TEA - JAPANESE (ORGANIC),0,Herbal Drinks,304.0,94.0,9.32624460852,11.0,0.0133061171182,1229.6358945,313.21535177,-75.2772343943,0.0161524759753
LACTOSE FREE CHEESE,0,cheese,605.223513,137.223513,31.4243567068,8.0,0.0264907070615,1229.6358945,313.21535177,-50.7802662798,0.0235797818828
LARENG JAM (NATURAL),0,Jam,60.0,20.0,0.0,6.0,0.00262620732597,1229.6358945,313.21535177,-95.1205067884,0.00343669701603
LARGE EUROPEAN LEMON / 500G,NGS,Fresh Produce,69.19,15.98,0.278527486732,45.0,0.00302845474806,1229.6358945,313.21535177,-94.3731310781,0.00274592091581
LEAN MEAT BALL (FROZEN),0,Prepared food,2945.0,620.0,46.4558942253,9.0,0.128903009583,1229.6358945,313.21535177,139.501791805,0.106537607497
LEEK ( CHEMICAL FREE ),0,Vegetables,7.0,2.0,0.0,8.0,0.000306390854696,1229.6358945,313.21535177,-99.430725792,0.000343669701603
LEEK ( CHEMICAL FREE ),NGS,Chemical free vegetables,41.0,13.0,11.0264628674,25.0,0.00179457500608,1229.6358945,313.21535177,-96.6656796387,0.00223385306042
LEEKS / 500G,NGS,Fresh Produce,27.1,6.25,0.0,44.0,0.00118617030889,1229.6358945,313.21535177,-97.7960955661,0.00107396781751
LEMON,NGS,Fresh vegetables,752.0,125.15,7.87591650878,37.0,0.0329151318188,1229.6358945,313.21535177,-38.8436850807,0.0215051315778
LEMON ( CHEMICAL FREE ),0,Vegetables,150.0,50.0,5.07672927656,11.0,0.00656551831492,1229.6358945,313.21535177,-87.8012669709,0.00859174254007
LEMON GRASS,Kheir Misr,Fresh vegetables,428.3,92.88,6.55769345332,39.0,0.0187467432952,1229.6358945,313.21535177,-65.1685509575,0.0159600209424
LEMON GRASS,NGS,Fresh vegetables,133.25,40.25,9.92849651381,25.0,0.00583236876975,1229.6358945,313.21535177,-89.1634588258,0.00691635274476
LEMON GRASS (CHEMICAL FREE),0,Beverages,5.5,1.25,0.0,11.0,0.000240735671547,1229.6358945,313.21535177,-99.5527131223,0.000214793563502
LEMON GRASS (CHEMICAL FREE),0,Herbs,151.0,68.2,13.0958258872,11.0,0.00660928843701,1229.6358945,313.21535177,-87.719942084,0.0117191368247
LEMON GRASS(CHEMICAL FREE),0,Chemical free vegetables,44.0,10.0,12.2462048309,18.0,0.00192588537238,1229.6358945,313.21535177,-96.4217049781,0.00171834850801
LEMON LIME,Old Style,Soda,68.1,17.4,7.28947048559,23.0,0.00298074531497,1229.6358945,313.21535177,-94.4617752048,0.00298992640394
LEMON PEPPER SEASONING,0,Spices,66.0,15.0,16.9930812759,7.0,0.00288882805856,1229.6358945,313.21535177,-94.6325574672,0.00257752276202
LEMON SKY TEA,Ronnefeldt,Herbal Drinks,37.5,-2.5,0.0,25.0,0.00164137957873,1229.6358945,313.21535177,-96.9503167427,-0.000429587127003
LEMON(CHEMICAL FREE),0,Chemical free vegetables,232.05,53.55,11.4165973729,18.0,0.0101568568332,1229.6358945,313.21535177,-81.128560004,0.00920175626041
LEMONGRASS / 500G,NGS,Fresh Produce,182.85,42.15,6.20265190425,45.0,0.00800336682588,1229.6358945,313.21535177,-85.1297444375,0.00724283896128
LENTIL (ORGANIC) - EGYPTIAN,NGS,Grains,366.865784,96.865784,47.6335755732,7.0,0.0160577601598,1229.6358945,313.21535177,-70.1646816231,0.0166449175414
LENTIL SAMOSA (FROZEN),0,Prepared food,225.0,45.0,16.4993050751,6.0,0.00984827747237,1229.6358945,313.21535177,-81.7019004563,0.00773256828606
LENTILS / 765G,Bob's Red Mill,Grains,328.5,45.0,3.9319411691,39.0,0.0143784851097,1229.6358945,313.21535177,-73.2847746662,0.00773256828606
LIME,Kheir Misr,Fresh fruits,627.35,120.65,12.019480651,39.0,0.0274591860991,1229.6358945,313.21535177,-48.9808322279,0.0207318747492
LIME,NGS,Vegetables,241.453077,180.913077,16.7311684312,9.0,0.0105684306616,1229.6358945,313.21535177,-80.3638558308,0.0310871715943
LIME ( CHEMICAL FREE ),NGS,Chemical free vegetables,1458.75,312.22,10.6346836286,24.0,0.0638496656126,1229.6358945,313.21535177,18.6326787081,0.0536502771172
LIME ( CHEMICAL FREE ),NGS,Fresh vegetables,624.45,103.68,7.96058605908,23.0,0.027332252745,1229.6358945,313.21535177,-49.2166743998,0.0178158373311
LIME(CHEMICAL FREE),0,Vegetables,1139.291321,493.341321,14.1775738443,11.0,0.049866920227,1229.6358945,313.21535177,-7.34726221824,0.0847732322882
LINGOBERRIES ( FROZEN ) ( CRANBERRY ),0,Fruits,1124.0,354.41,30.1360716833,11.0,0.0491976172398,1229.6358945,313.21535177,-8.59082716852,0.0608999894725
LINGOBERRIES ( FROZEN ) ( CRANBERRY ),Ardo,Frozen fruits,990.0,202.06,8.69991471088,25.0,0.0433324208784,1229.6358945,313.21535177,-19.4883620079,0.0347209499529
LINSEEDS (ORGANIC) - EGYPTIAN,NGS,Seeds,264.425483,170.925483,26.025925403,6.0,0.0115739356771,1229.6358945,313.21535177,-78.4956275119,0.0293709548695
LIQUID SOAP WITH TEA TREE OIL,0,Cosmetics,378.0,74.25,27.6518007009,9.0,0.0165451061536,1229.6358945,313.21535177,-69.2591927666,0.012758737672
LIQUID SOAP WITH TEA TREE OIL / 226G,"Tea Tree Therapy, Inc.",Cosmetics,810.0,190.0,5.81677748696,27.0,0.0354537989005,1229.6358945,313.21535177,-34.1268416428,0.0326486216523
LIVER WELLNESS TEA / 16 TEA BAGS,imtenan,Teas & Herbs,8.19,1.89,0.0,47.0,0.000358477299994,1229.6358945,313.21535177,-99.3339491766,0.000324767868015
LOLLA BIONDA,NGS,Fresh vegetables,19.0,4.0,0.0,23.0,0.000831632319889,1229.6358945,313.21535177,-98.4548271496,0.000687339403206
LOLLA BIONDA (CHEMICAL FREE),0,Vegetables,390.0,142.5,26.260521122,11.0,0.0170703476188,1229.6358945,313.21535177,-68.2832941243,0.0244864662392
LOLLA ROSSA,Kheir Misr,Fresh vegetables,1581.29,295.34,12.6048960306,40.0,0.0692132563746,1229.6358945,313.21535177,28.598230344,0.0507497048357
LOLLA ROSSA,NGS,Fresh vegetables,1141.3,336.3,19.7897316917,25.0,0.0499548403521,1229.6358945,313.21535177,-7.18390662582,0.0577880603245
LOLLA ROSSA (CHEMICAL FREE),0,Vegetables,2180.94491,800.35491,45.6138845828,12.0,0.0954602250028,1229.6358945,313.21535177,77.3650980553,0.137528866548
LOLLA ROSSA - CHEMICAL FREE (AQUAPONIC),0,Vegetables,25.0,7.5,0.0,5.0,0.00109425305249,1229.6358945,313.21535177,-97.9668778285,0.00128876138101
LOLLA ROSSA / 500G,NGS,Fresh Produce,219.78,50.76,5.00389018139,45.0,0.00961979743501,1229.6358945,313.21535177,-82.1264163657,0.00872233702668
LOLLA ROSSA LETTUCE (CHEMICAL FREE),0,Vegetables,527.4,93.9,1.67338421326,11.0,0.0230843623952,1229.6358945,313.21535177,-57.1092546696,0.0161352924903
LOLLA ROSSA LETTUCE(CHEMICAL FREE),0,Chemical free vegetables,253.89,34.94,7.8156390697,18.0,0.0111127962998,1229.6358945,313.21535177,-79.3524244749,0.006003909687
LOLLA ROSSA LETTUCE(CHEMICAL FREE),0,Vegetables,16.38,16.38,0.0,12.0,0.000716954599989,1229.6358945,313.21535177,-98.6678983532,0.00281465485613
LOLLA ROSSO (WHOLE SALE),0,Fresh fruits and vegetables,275.0,275.0,0.0,12.0,0.0120367835773,1229.6358945,313.21535177,-77.6356561133,0.0472545839704
LOLLO BIONDA,Kheir Misr,Fresh vegetables,1062.92797,193.79797,6.78331156379,39.0,0.0465244870298,1229.6358945,313.21535177,-13.5575030986,0.0333012452606
LOLLO BIONDA / 500G,NGS,Fresh Produce,105.82,24.44,3.31219818354,45.0,0.00463175432056,1229.6358945,313.21535177,-91.3942004724,0.00419964375359
LOW - CARB BAKING MIX,0,Baking products,986.0,221.0,30.6704436808,8.0,0.04315734039,1229.6358945,313.21535177,-19.8136615553,0.0379755020271
LOW FAT RICE MILK / 946ML,Pacific Natural Foods,Milk,4201.4,736.2,12.9770118199,40.0,0.183895790989,1229.6358945,313.21535177,241.678379657,0.12650481716
LOW SODIUM SALT,Tropical Heat,Spices,442.0,167.0,10.8702682984,25.0,0.019346393968,1229.6358945,313.21535177,-64.0544000075,0.0286964200838
LURPAK ( UNSALTED),0,cheese,125.0,25.5,8.83984007304,19.0,0.00547126526243,1229.6358945,313.21535177,-89.8343891424,0.00438178869544
LURPAK SLIGHTLY SALTED,0,cheese,50.0,10.2,0.0,18.0,0.00218850610497,1229.6358945,313.21535177,-95.933755657,0.00175271547817
LURPAK SLIGHTLY-SALTED (LIGHT),0,cheese,75.0,15.3,2.41375960288,17.0,0.00328275915746,1229.6358945,313.21535177,-93.9006334854,0.00262907321726
MAC & CHEESE (FROZEN),0,Prepared food,550.0,132.0,30.5299880795,9.0,0.0240735671547,1229.6358945,313.21535177,-55.2713122266,0.0226822003058
MACA ROOT POWDER,0,Food supplements,1016.0,233.82,17.7750045414,11.0,0.044470444053,1229.6358945,313.21535177,-17.3739149495,0.0401784248144
MACA ROOT POWDER,"Starwest Botanicals,Inc.",Herbs,294.0,42.0,5.5540607333,36.0,0.0128684158972,1229.6358945,313.21535177,-76.0904832629,0.00721706373366
MALT GRAIN MINI FRENCH,NGS,Bread&Bakry,6.0,6.0,0.0,31.0,0.000262620732597,1229.6358945,313.21535177,-99.5120506788,0.00103100910481
MANDARIN,NGS,Fruits,8.022934,1.772934,0.0,5.0,0.000351164800776,1229.6358945,313.21535177,-99.3475358002,0.000304651849371
MANDERINE,Kheir Misr,Fresh vegetables,143.75,28.75,6.51793791526,40.0,0.00629195505179,1229.6358945,313.21535177,-88.3095475138,0.00494025196054
MANGO (ALPHONS),NGS,Fruits,240.0,56.0,13.0436291214,8.0,0.0105048293039,1229.6358945,313.21535177,-80.4820271534,0.00962275164488
MANGO (EWEISS),NGS,Fruits,1000.824896,223.824896,51.5329052975,8.0,0.0438062278981,1229.6358945,313.21535177,-18.6080285654,0.0384609176098
MANGO (HINDI SENARA),NGS,Fresh Produce,175.0,70.0,4.41910259357,45.0,0.0076597713674,1229.6358945,313.21535177,-85.7681447994,0.0120284395561
MANGO (SEDDIK),NGS,Fruits,150.0,35.0,22.2844544994,8.0,0.00656551831492,1229.6358945,313.21535177,-87.8012669709,0.00601421977805
MANGO (ZEBDEYA),NGS,Fruits,126.0,34.5,10.5031503396,11.0,0.00551503538453,1229.6358945,313.21535177,-89.7530642555,0.00592830235265
MANGO ALFONSE ( CHEMICAL FREE ),0,Fruits,0.0,0.0,,1.0,0.0,1229.6358945,313.21535177,-100.0,0.0
MANGO ALFONSE ( CHEMICAL FREE ),NGS,Fresh fruits,348.0,80.0,13.2293625341,20.0,0.0152320024906,1229.6358945,313.21535177,-71.6989393725,0.0137467880641
MANGO AWEYS(CHEMICAL FREE),0,Chemical free fruits,27.5,5.5,0.0,19.0,0.00120367835773,1229.6358945,313.21535177,-97.7635656113,0.000945091679408
MANGO AWEYS(CHEMICAL FREE),0,Fruits,0.0,0.0,,1.0,0.0,1229.6358945,313.21535177,-100.0,0.0
MANGO JAM (NATURAL),0,Jam,240.0,60.0,6.504108944,11.0,0.0105048293039,1229.6358945,313.21535177,-80.4820271534,0.0103100910481
MANGO JAM (NATURAL),0,Sweeteners,60.0,15.0,0.0,15.0,0.00262620732597,1229.6358945,313.21535177,-95.1205067884,0.00257752276202
MANGO SEDEEK ( CHEMICAL FREE ),NGS,Fresh fruits,75.0,15.0,5.64673085495,20.0,0.00328275915746,1229.6358945,313.21535177,-93.9006334854,0.00257752276202
MANGO ZEBDEYA ( CHEMICAL FREE ),0,Fruits,19.0,4.0,0.0,10.0,0.000831632319889,1229.6358945,313.21535177,-98.4548271496,0.000687339403206
MANGO ZEBDEYA ( CHEMICAL FREE ),NGS,Fresh fruits,152.0,32.0,10.9569472068,20.0,0.00665305855911,1229.6358945,313.21535177,-87.6386171972,0.00549871522564
MANUKA HONEY,0,Honey,3000.0,1050.0,18.2828477494,12.0,0.131310366298,1229.6358945,313.21535177,143.974660582,0.180426593341
MANUKA HONEY (LARGE),0,Honey,12136.0,3024.16,17.7674348314,8.0,0.531194201799,1229.6358945,313.21535177,886.958826942,0.5196560824
MANUKA HONEY 8+,Red Mill,Honey,300.0,243.75,0.0,5.0,0.0131310366298,1229.6358945,313.21535177,-75.6025339418,0.0418847448828
MAPLE SUGAR (ORGANIC),0,Sweeteners,475.58011,93.08011,16.8385726768,7.0,0.0208161994828,1229.6358945,313.21535177,-61.323501361,0.0159944068144
MAPLE SYRUP (ORGANIC),0,Sweeteners,13145.773205,3455.773205,37.493701534,12.0,0.575392098274,1229.6358945,313.21535177,969.078518594,0.593822273085
MARBLE CAKE ( GLUTEN FREE ),NGS,Crackers,352.0,44.0,10.2631829276,19.0,0.015407082979,1229.6358945,313.21535177,-71.373639825,0.00756073343526
MARJORAM,Kheir Misr,Fresh vegetables,103.81,33.81,5.05099395372,38.0,0.00454377637514,1229.6358945,313.21535177,-91.557663495,0.0058097363056
MARJORAM,NGS,Fresh vegetables,34.25,7.25,0.382676964503,24.0,0.00149912668191,1229.6358945,313.21535177,-97.214622625,0.00124580266831
MARJORAM ( CHEMICAL FREE ),NGS,Herbs,39.0,9.0,5.95260647383,19.0,0.00170703476188,1229.6358945,313.21535177,-96.8283294124,0.00154651365721
MARJORAM (CHEMICAL FREE),0,Herbs,12.0,6.25,8.00597388923,9.0,0.000525241465193,1229.6358945,313.21535177,-99.0241013577,0.00107396781751
MARJORAM / 250G,NGS,Fresh Produce,28.49,6.58,2.82303081207,45.0,0.00124701077861,1229.6358945,313.21535177,-97.6830539733,0.00113067331827
MARSHMALLOW ROOT POWDER,0,Food supplements,78.0,18.0,0.0,7.0,0.00341406952376,1229.6358945,313.21535177,-93.6566588249,0.00309302731443
MARSHMALLOW ROOT POWDER,"Starwest Botanicals,Inc.",Herbs,117.0,17.1,3.09874249529,36.0,0.00512110428563,1229.6358945,313.21535177,-90.4849882373,0.0029383759487
MEAT SAMOSA (FROZEN),0,Prepared food,200.0,40.0,18.9207115003,8.0,0.00875402441989,1229.6358945,313.21535177,-83.7350226278,0.00687339403206
MEAT TENDERISER,0,Spices,65.415186,9.415186,0.0,5.0,0.00286323067838,1229.6358945,313.21535177,-94.6801173996,0.00161785708158
MEAT TENDERISER,Tropical Heat,Spices,103.5,27.0,9.43941994033,23.0,0.00453020763729,1229.6358945,313.21535177,-91.5828742099,0.00463954097164
MEDICAL MANUKA HONEY GINGER PEACH,Manuka Guard,Honey,400.0,100.0,0.0,5.0,0.0175080488398,1229.6358945,313.21535177,-67.4700452557,0.0171834850801
MEDICAL MANUKA HONEY MAPLE LEMON,Manuka Guard,Honey,100.0,-50.0,0.0,5.0,0.00437701220994,1229.6358945,313.21535177,-91.8675113139,-0.00859174254007
MEDJOUL DATES,NGS,Dried fruits,4921.504054,1627.484054,20.3658002768,27.0,0.215414833356,1229.6358945,313.21535177,300.240760376,0.279658479601
MELON,Kheir Misr,Fresh fruits,2523.26,420.06,12.5238251281,40.0,0.110443398289,1229.6358945,313.21535177,105.20383402,0.0721809474276
MELON,NGS,Fresh fruits,571.75,128.75,21.6956487579,23.0,0.0250255673104,1229.6358945,313.21535177,-53.5024959374,0.0221237370407
MELON,NGS,Fruits,903.441369,299.531369,46.8266157244,12.0,0.0395437390308,1229.6358945,313.21535177,-26.5277328808,0.0514699281025
MELTING VEGAN CHEESE,0,cheese,240.0,-110.0,20.1124433981,5.0,0.0105048293039,1229.6358945,313.21535177,-80.4820271534,-0.0189018335882
MESCLUN,NGS,Fresh vegetables,1124.55,309.55,17.7928961743,25.0,0.0492216908069,1229.6358945,313.21535177,-8.54609848074,0.0531914780656
MESCLUN (A MIX OF SALAD GREENS),Kheir Misr,Fresh vegetables,1086.38,221.05,10.8409431066,40.0,0.0475509852464,1229.6358945,313.21535177,-11.6502694122,0.0379840937696
MESCLUN (CHEMICAL FREE),0,Vegetables,568.0,195.5,14.1084697584,11.0,0.0248614293525,1229.6358945,313.21535177,-53.8074642631,0.0335937133317
MESCULUN / 100G,NGS,Fresh Produce,196.33,45.24,5.29134010752,44.0,0.00859338807178,1229.6358945,313.21535177,-84.0334849626,0.00777380865026
MESTEMACHER ORGANIC FLAX SEED BREAD,Mestemacher,Bread,316.25,63.25,12.7378204158,20.0,0.0138423011139,1229.6358945,313.21535177,-74.2810045303,0.0108685543132
MESTEMACHER ORGANIC SUNFLOWER SEED BREAD,Mestemacher,Bread,316.25,63.25,8.89755638341,20.0,0.0138423011139,1229.6358945,313.21535177,-74.2810045303,0.0108685543132
MESTEMACHER ORGANIC WHOLE RYE BREAD,Mestemacher,Bread,54.625,8.625,3.80674050795,20.0,0.00239094291968,1229.6358945,313.21535177,-95.5576280552,0.00148207558816
MESTEMACHER ORGANIC WHOLEMEAL RYE BREAD,Mestemacher,Bread,258.75,51.75,7.07583699629,22.0,0.0113255190932,1229.6358945,313.21535177,-78.9571855248,0.00889245352897
MESTEMACHER PUMPERNICKEL,Mestemacher,Bread,287.5,57.5,6.2047490937,20.0,0.0125839101036,1229.6358945,313.21535177,-76.6190950275,0.00988050392108
MILK AND HONEY SOAP,Nefertari,Cosmetics,70.0,18.0,3.20082797342,22.0,0.00306390854696,1229.6358945,313.21535177,-94.3072579197,0.00309302731443
MILK CHOCOLATE ( ORGANIC ),Vivani,Chocolate,55.5,11.5,2.96904354935,24.0,0.00242924177652,1229.6358945,313.21535177,-95.4864687792,0.00197610078422
MILK THISTLE SEED POWDER,0,Food supplements,620.0,129.93,2.95623496183,11.0,0.0271374757017,1229.6358945,313.21535177,-49.5785701463,0.0223265021646
MILK THISTLE SEED POWDER,"Starwest Botanicals,Inc.",Herbs,868.0,141.0,5.86530126268,39.0,0.0379924659823,1229.6358945,313.21535177,-29.4099982049,0.024228713963
MILLET ( ORGANIC ) / 454G,"Eden Foods, Inc.",Grains,845.85,149.25,9.3718699242,40.0,0.0370229577778,1229.6358945,313.21535177,-31.2113444488,0.0256463514821
MILLET ( ORGANIC ) 454G,0,Grains,315.0,180.0,13.9852281048,7.0,0.0137875884613,1229.6358945,313.21535177,-74.3826606389,0.0309302731443
MILLY GRIS AND CIOCC,0,Cookies,357.5,71.5,5.4518188417,18.0,0.0156478186505,1229.6358945,313.21535177,-70.9263529473,0.0122861918323
MILLY GRIS AND CIOCC,0,Snacks,154.0,0.0,0.0,10.0,0.00674059880331,1229.6358945,313.21535177,-87.4759674234,0.0
MINI CUCUMBER WITH FLOWER,0,Fresh vegetables,19.0,4.0,0.0,17.0,0.000831632319889,1229.6358945,313.21535177,-98.4548271496,0.000687339403206
MINI FRENCH BROWN,NGS,Bread&Bakry,4.5,4.5,0.0,31.0,0.000196965549447,1229.6358945,313.21535177,-99.6340380091,0.000773256828606
MINI PASTA ( GLUTEN FREE ),0,Pasta,220.0,44.0,7.17734625363,10.0,0.00962942686188,1229.6358945,313.21535177,-82.1085248906,0.00756073343526
MINI PASTA ( GLUTEN FREE ),NGS,Pasta,55.0,11.0,0.0,17.0,0.00240735671547,1229.6358945,313.21535177,-95.5271312227,0.00189018335882
