Product,Brand,Type,Revenue,Gross Profit,CMGR,Period,%Total Revenue,Average Revenue,Average Gross Profit,% Variation from Average,%Total Gross Profit
MORINGA ( CHEMICAL FREE ),0,Food supplements,0.0,0.0,,1.0,0.0,1251.23198091,318.640369211,-100.0,0.0
MORINGA ( CHEMICAL FREE ),NGS,Fresh vegetables,708.75,181.59,13.0279650117,24.0,0.0301459139801,1251.23198091,318.640369211,-43.3558276314,0.0303294372274
MORINGA LEAVES - DRIED ( ORGANIC ),NGS,Food supplements,198.0,48.0,6.504108944,11.0,0.00842171565158,1251.23198091,318.640369211,-84.1755962907,0.00801703280421
MORINGA LEAVES - DRIED ( ORGANIC ),NGS,Herbs,525.0,131.25,1.86011171179,22.0,0.0223303066519,1251.23198091,318.640369211,-58.041353801,0.021921574074
MORINGA OLEIFERA POWDER (NATURAL),0,Food supplements,112.0,37.0,0.0,4.0,0.00476379875241,1251.23198091,318.640369211,-91.0488221442,0.00617979611991
MORINGA POWDER (ORGANIC ),0,Beverages,53.0,53.0,0.0,12.0,0.00225429762391,1251.23198091,318.640369211,-95.7641747647,0.00885214038798
MORINGA POWDER (ORGANIC ),NGS,Beverages,159.0,39.0,0.0,11.0,0.00676289287173,1251.23198091,318.640369211,-87.292524294,0.00651383915342
MORINGA POWDER (ORGANIC ),NGS,Herbs,675.0,168.75,8.65674372956,23.0,0.0287103942668,1251.23198091,318.640369211,-46.0531691728,0.0281848809523
MOROCCAN MUD FACIAL SCRUB (FOR YOUNGER SKIN),0,Cosmetics,480.0,96.0,25.9921049895,9.0,0.0204162803675,1251.23198091,318.640369211,-61.6378091895,0.0160340656084
MOSQUITO REPELANT OIL / 200ML,NGS,Cosmetics,174.0,42.81,2.65025436369,42.0,0.00740090163321,1251.23198091,318.640369211,-86.0937058312,0.00715019113226
MOTHER TO BE TEA / 16 TEA BAGS,imtenan,Teas & Herbs,8.78,2.03,0.0,47.0,0.000373447795055,1251.23198091,318.640369211,-99.2982915931,0.000339053679011
MOUTH WASH WITH TEA TREE OIL / 354ML,"Tea Tree Therapy, Inc.",Cosmetics,249.5,33.5,4.21309828899,39.0,0.0106122123993,1251.23198091,318.640369211,-80.0596529016,0.00559522081127
MOUTH WASH WITH TEA TREE OIL 354ML,0,Cosmetics,149.8,37.3,0.0,4.0,0.00637158083135,1251.23198091,318.640369211,-88.0277996179,0.00622990257494
MU 16 TEA (MACROBAIOTIC) / 48G,"Eden Foods, Inc.",Herbal Drinks,371.4,47.4,1.94406437021,36.0,0.0157970969343,1251.23198091,318.640369211,-70.3172548604,0.00791681989416
MU 16 TEA (STRENGTH AND VITALITY) - GEORGE OSHOA,0,Herbal Drinks,124.0,34.0,0.0,9.0,0.0052742057616,1251.23198091,318.640369211,-90.089767374,0.00567873156965
MUESLI WITH BRANBERRY AND STRAWBERRIES ( ORGANIC ),0,Cereal,8854.736414,2281.026414,13.8104030339,11.0,0.376626627517,1251.23198091,318.640369211,607.681433105,0.380980491423
MUESLI WITH BRANBERRY AND STRAWBERRIES ( ORGANIC ),Alara,Cereal,1158.8,292.8,15.8391597658,24.0,0.0492883035205,1251.23198091,318.640369211,-7.38727768501,0.0489039001057
"MUESLI WITH FRUITS, NUTS AND SEEDS ( ORGANIC )",0,Cereal,68.4,12.4,0.0,11.0,0.00290931995237,1251.23198091,318.640369211,-94.5333878095,0.00207106680775
"MUESLI WITH FRUITS, NUTS AND SEEDS ( ORGANIC )",Alara,Cereal,1341.0,284.81,8.00808296703,23.0,0.0570379832766,1251.23198091,318.640369211,7.1743705768,0.0475693981868
MUESLI WITH GOJI BERRIES AND CRANBERRIES ( GLUTEN FREE ),Alara,Cereal,1933.0,454.2,6.56306141225,23.0,0.0822180623965,1251.23198091,318.640369211,54.4877392431,0.0758611729099
"MUESLI WITH MIXED BERRIES, OAT FLAKES, AND SEEDS (ORGANIC)",0,Cereal,13160.394745,4102.794745,46.3785701707,12.0,0.55976314346,1251.23198091,318.640369211,951.79494656,0.685255001242
"MUESLI WITH QUINOA, AMARANTH, APPLE, SEEDS AND NUTS ( GLUTEN FREE )",0,Cereal,12819.304745,3213.784745,12.8768636651,11.0,0.545255249563,1251.23198091,318.640369211,924.534613928,0.536771202632
"MUESLI WITH QUINOA, AMARANTH, APPLE, SEEDS AND NUTS ( GLUTEN FREE )",Alara,Cereal,2064.4,455.4,7.16850066515,23.0,0.0878070191471,1251.23198091,318.640369211,64.9893889774,0.07606159873
MUESLI WITH SEEDS AND NUTS - MADE FROM SCOTTISH OATS ( GLUTEN FREE ),Alara,Cereal,2125.2,430.1,6.68266371311,23.0,0.090393081327,1251.23198091,318.640369211,69.8485998134,0.0718359543561
MULBERRY JAM (NATURAL),0,Jam,51.0,6.0,0.0,10.0,0.00216922978904,1251.23198091,318.640369211,-95.9240172264,0.00100212910053
MULTIGRAIN BREAD,NGS,Bread,1224.0,396.0,43.5188887884,8.0,0.0520615149371,1251.23198091,318.640369211,-2.17641343325,0.0661405206348
MULTIGRAIN BUNNS (4 SMALL BUNNS),0,Bread,890.123711,214.923711,24.3171486445,17.0,0.0378604484282,1251.23198091,318.640369211,-28.8602174035,0.0358968841977
MUNG BEANS,0,Grains,760.0,197.5,8.68669042425,11.0,0.0323257772485,1251.23198091,318.640369211,-39.2598645501,0.032986749559
MURCOTT MANDARINES,NGS,Fresh fruits,30.0,7.5,0.0,23.0,0.00127601752297,1251.23198091,318.640369211,-97.6023630743,0.00125266137566
MUSELI,Bob's Red Mill,Cereal,54.859594,6.109594,0.0,5.0,0.00233339344156,1251.23198091,318.640369211,-95.6155537233,0.00102043365663
MUSHROOM,NGS,Fresh vegetables,4339.18,870.19,15.6365065454,40.0,0.184562323844,1251.23198091,318.640369211,246.792606502,0.145340453665
MUSHROOM,NGS,Organic fresh fruits & vegetables,18.75,3.75,0.0,23.0,0.000797510951855,1251.23198091,318.640369211,-98.5014769215,0.000626330687829
MUSHROOM,NGS,Vegetables,2277.595958,783.645958,43.4485906388,12.0,0.0968750784216,1251.23198091,318.640369211,82.0282723542,0.130885736504
MUSHROOMS ( BROWN ),NGS,Fresh vegetables,128.0,28.0,5.29782653692,19.0,0.00544434143133,1251.23198091,318.640369211,-89.7700824505,0.00467660246912
MUSHROOMS / 250G,NGS,Fresh Produce,610.2,140.85,2.62863294335,45.0,0.0259541964172,1251.23198091,318.640369211,-51.2320649322,0.0235249806349
MUSTARD LEAVES,Kheir Misr,Fresh vegetables,159.5,30.66,3.98085168957,39.0,0.00678415983044,1251.23198091,318.640369211,-87.2525636786,0.00512087970369
MUSTARD LEAVES (CHEMICAL FREE),0,Herbs,24.0,24.0,0.0,11.0,0.00102081401837,1251.23198091,318.640369211,-98.0818904595,0.00400851640211
MUSTARD LEAVES / 250G,NGS,Fresh Produce,26.0,6.0,3.20082797342,44.0,0.00110588185324,1251.23198091,318.640369211,-97.9220479978,0.00100212910053
NANDO'S GARLIC SAUCE,Nando's,Condiments,24.0,5.0,0.0,24.0,0.00102081401837,1251.23198091,318.640369211,-98.0818904595,0.000835107583772
NATURAL BATH SALT - CHAMOMILE LAVENDER,Cuddly Brand,Cosmetics,100.0,25.0,0.0,5.0,0.00425339174322,1251.23198091,318.640369211,-92.0078769145,0.00417553791886
NATURAL BATH SALT - EUCALYPTUS SPEARMINT,Cuddly Brand,Cosmetics,100.0,25.0,0.0,5.0,0.00425339174322,1251.23198091,318.640369211,-92.0078769145,0.00417553791886
NATURAL BATH SALT - SPA BREEZE,Cuddly Brand,Cosmetics,100.0,25.0,0.0,6.0,0.00425339174322,1251.23198091,318.640369211,-92.0078769145,0.00417553791886
NATURAL DEODORANT (STICK),0,Cosmetics,4404.021967,959.021967,14.6915312315,11.0,0.187320306714,1251.23198091,318.640369211,251.974856316,0.160177303529
NATURAL DEODORANT POWDER,Healing Herbs,Cosmetics,70.0,14.0,0.0,21.0,0.00297737422026,1251.23198091,318.640369211,-94.4055138401,0.00233830123456
NATURAL HOT CHOCOLATE WITH BANNANA AND MACA ( ORGANIC ),Alara,Beverages,1134.9,257.98,12.3464258752,23.0,0.0482717428939,1251.23198091,318.640369211,-9.29739510245,0.0430882108923
NATURAL NO FAT GRANOLA / 340G,Bob's Red Mill,Cereal,1778.25,273.0,4.86374148955,39.0,0.0756359386739,1251.23198091,318.640369211,42.1199287682,0.045596874074
NATURAL SOAP - ANISE CLOVE,Cuddly Brand,Cosmetics,85.0,21.25,0.0,4.0,0.00361538298174,1251.23198091,318.640369211,-93.2066953773,0.00354920723103
NATURAL SOAP - EUCALYPTUS LAVENDER,Cuddly Brand,Cosmetics,85.0,21.25,0.0,4.0,0.00361538298174,1251.23198091,318.640369211,-93.2066953773,0.00354920723103
NATURAL SOLID PERFUME - CASHMERE GLOW,Cuddly Brand,Cosmetics,434.631737,104.631737,41.1323125061,6.0,0.018486590415,1251.23198091,318.640369211,-65.2636966102,0.0174757514144
NATURAL SOLID PERFUME - FRENCH MUSK,Cuddly Brand,Cosmetics,159.587859,35.837859,23.7449349706,5.0,0.00678789681789,1251.23198091,318.640369211,-87.2455418792,0.00598569356741
NATURAL SOLID PERFUME - JUICY LUCY,Cuddly Brand,Cosmetics,440.0,110.0,41.4213562373,6.0,0.0187149236702,1251.23198091,318.640369211,-64.8346584237,0.018372366843
NATURAL SOLID PERFUME - MUSKY BREEZE,Cuddly Brand,Cosmetics,165.0,41.25,24.5730939616,5.0,0.00701809637632,1251.23198091,318.640369211,-86.8129969089,0.00688963756612
NATURAL SOLID PERFUME - POMEGRANATE CURRANT,Cuddly Brand,Cosmetics,220.0,55.0,25.9921049895,6.0,0.00935746183509,1251.23198091,318.640369211,-82.4173292119,0.00918618342149
NATURAL SOLID PERFUME - SANDALWOOD ROSE,Cuddly Brand,Cosmetics,55.0,13.75,0.0,6.0,0.00233936545877,1251.23198091,318.640369211,-95.604332303,0.00229654585537
NAVEL ORANGE,NGS,Fruits,114.261071,56.751071,3.35935839005,5.0,0.00485997095963,1251.23198091,318.640369211,-90.8681145668,0.00947864995586
NECTARINE,NGS,Fresh fruits,225.0,55.61,12.7804466317,21.0,0.00957013142225,1251.23198091,318.640369211,-82.0177230576,0.00928806654671
NECTARINE (IMPORTED),NGS,Fruits,64.0,36.4,9.32624460852,11.0,0.00272217071566,1251.23198091,318.640369211,-94.8850412253,0.00607958320986
NECTARINE JAM (NATURAL),0,Jam,60.0,15.0,0.0,10.0,0.00255203504593,1251.23198091,318.640369211,-95.2047261487,0.00250532275132
NEEM LEAF POWDER (ORGANIC),0,Food supplements,396.0,58.5,22.0284935873,9.0,0.0168434313032,1251.23198091,318.640369211,-68.3511925813,0.00977075873013
NEW MOM TEA / 16 TEA BAGS,imtenan,Teas & Herbs,8.78,2.03,0.0,47.0,0.000373447795055,1251.23198091,318.640369211,-99.2982915931,0.000339053679011
NGS HAPPY LIFE BOX,NGS,Chemical free produce,3071.48,614.28,1.67768564447,41.0,0.130642076715,1251.23198091,318.640369211,145.476462147,0.102597977312
NGS MINI HAPPY LIFE BOX,NGS,Chemical free produce,2969.58,925.33,5.67238239529,39.0,0.126307870528,1251.23198091,318.640369211,137.332488723,0.154550020098
NGS QUINOA LOCAL (CHEMICAL FREE),NGS,Grains,338.854276,98.854276,0.0,4.0,0.0144127997969,1251.23198091,318.640369211,-72.9183491815,0.0165107911152
NOODLE ANGEL HAIR (GLUTENFREE),0,Pasta,25.0,3.75,0.0,4.0,0.00106334793581,1251.23198091,318.640369211,-98.0019692286,0.000626330687829
NOODLE MISO MARVELLOUS,0,Pasta,75.0,11.25,0.0,4.0,0.00319004380742,1251.23198091,318.640369211,-94.0059076859,0.00187899206349
NORWEGIAN SMOKED SALMON 100G,sea world,Frozen,150.0,30.0,5.47660764816,26.0,0.00638008761484,1251.23198091,318.640369211,-88.0118153717,0.00501064550263
NORWEGIAN SMOKED SALMON 200G,NGS,Frozen,709.3,153.3,5.21166040148,39.0,0.0301693076347,1251.23198091,318.640369211,-43.3118709544,0.0256043985185
NUTMEG,0,Spices,632.020786,137.020786,32.2293222482,11.0,0.0268823199272,1251.23198091,318.640369211,-49.4881208568,0.0228854195046
NUTMEG,Tropical Heat,Spices,203.0,52.4,8.44572045865,24.0,0.00863438523875,1251.23198091,318.640369211,-83.7759901364,0.00875192747793
NUTRITION BAR WITH ALMOND BUTTER,0,Snacks,1600.0,320.0,23.1144413345,10.0,0.0680542678916,1251.23198091,318.640369211,27.8739693683,0.0534468853614
NUTRITION BAR WITH BLUEBERRIES AND COCONUT,0,Snacks,1147.528441,171.528441,19.0894655532,10.0,0.0488088799606,1251.23198091,318.640369211,-8.28811455395,0.0286489403823
"NUTRITION BAR WITH CHLORELLA, QUINOA, AND LIN SEEDS",0,Snacks,989.401869,157.401869,17.4547956513,10.0,0.0420831374034,1251.23198091,318.640369211,-20.9257848191,0.0262894989004
NUTRITION BAR WITH COCOA AND COFFEE,0,Snacks,870.306791,166.306791,21.9127457385,10.0,0.0370175571891,1251.23198091,318.640369211,-30.4440100417,0.0277768124794
NUTRITION BAR WITH FIG AND CINNAMON,0,Snacks,1237.944125,197.944125,21.2670614361,10.0,0.0526546131985,1251.23198091,318.640369211,-1.06198180006,0.0330609279901
NUTRITION BAR WITH GOJI BERRIES,0,Snacks,727.508536,103.508536,17.9155295627,10.0,0.0309437880015,1251.23198091,318.640369211,-41.8566223452,0.0172881526797
NUTRITION BAR WITH PEANUT BUTTER,0,Snacks,220.0,44.0,6.57627566355,5.0,0.00935746183509,1251.23198091,318.640369211,-82.4173292119,0.00734894673719
NUTRITIONAL YEAST (GLUTEN FREE),0,Food supplements,3697.18855,922.18855,7.12552297461,11.0,0.157255912517,1251.23198091,318.640369211,195.48385962,0.154025330355
OAK LEAF LETTUCE,NGS,Fresh vegetables,64.0,14.0,4.17165494066,23.0,0.00272217071566,1251.23198091,318.640369211,-94.8850412253,0.00233830123456
OAK LEAF LETTUCE (CHEMICAL FREE),0,Vegetables,0.0,0.0,,1.0,0.0,1251.23198091,318.640369211,-100.0,0.0
OAT  (CLASSIC),BetterOats,Cereal,62.0,12.5,2.93022366435,24.0,0.0026371028808,1251.23198091,318.640369211,-95.044883687,0.00208776895943
OAT (APPLES & CINNAMON),BetterOats,Cereal,62.0,12.5,0.0,24.0,0.0026371028808,1251.23198091,318.640369211,-95.044883687,0.00208776895943
OAT (MAPLE &BROWN SUGAR),BetterOats,Cereal,93.0,18.75,0.0,24.0,0.0039556543212,1251.23198091,318.640369211,-92.5673255305,0.00313165343915
OAT BRAN,0,Cereal,1272.195604,357.195604,17.5750940937,10.0,0.0541114627782,1251.23198091,318.640369211,1.67543856023,0.0596593515581
OAT MEAL SOAP,0,Cosmetics,150.0,30.0,0.0,11.0,0.00638008761484,1251.23198091,318.640369211,-88.0118153717,0.00501064550263
OAT MILK ( ORGANIC ),Alpro,Non-dairy milk,166.5,35.4,4.97544579947,23.0,0.00708189725247,1251.23198091,318.640369211,-86.6931150626,0.00591256169311
OAT MILK ( ORGANIC ) / 946ML,Pacific Natural Foods,Non-dairy milk,7588.75,1462.8,5.94688533709,39.0,0.322779265914,1251.23198091,318.640369211,506.502240652,0.244319074708
OAT MILK ( ORIGINAL ),0,Non-dairy milk,0.0,0.0,,1.0,0.0,1251.23198091,318.640369211,-100.0,0.0
OAT MILK ( ORIGINAL ),NGS,Non-dairy milk,580.0,120.0,16.1586349642,20.0,0.0246696721107,1251.23198091,318.640369211,-53.645686104,0.0200425820105
OATS WITH APPLE AND CINNAMON ( ORGANIC ),Alara,Cereal,1510.4,316.4,16.8466399146,24.0,0.0642432288897,1251.23198091,318.640369211,20.7130270837,0.0528456079011
OATS WITH MACA AND COCOA (ORGANIC) ? SUPER FOOD,0,Cereal,6055.827807,2086.307807,12.1538485574,11.0,0.257578079927,1251.23198091,318.640369211,383.989212182,0.348458294342
OATS WITH SPIRULINA AND BARLEY GRASS (ORGANIC) ? SUPER FOOD,0,Cereal,5906.59943,1903.43943,11.1336860046,11.0,0.251230812461,1251.23198091,318.640369211,372.062696614,0.317915340649
OCCRA / 500G,NGS,Fresh Produce,239.2,55.2,3.1285973403,45.0,0.0101741130498,1251.23198091,318.640369211,-80.8828415794,0.00921958772484
OILY HAIR SHAMPOO(0%CHEMICAL),0,Cosmetics,180.0,36.0,2.41375960288,17.0,0.0076561051378,1251.23198091,318.640369211,-85.6141784461,0.00601277460316
OKRA ( CHEMICAL FREE ),0,Vegetables,1107.0,274.5,51.076949222,9.0,0.0470850465975,1251.23198091,318.640369211,-11.5271974433,0.0458474063491
OKRA ( CHEMICAL FREE ),NGS,Fresh vegetables,502.0,101.88,4.2414555352,19.0,0.021352026551,1251.23198091,318.640369211,-59.8795421107,0.0170161521269
OLD COUNTRY STYLE MUESLI / 510G,Bob's Red Mill,Cereal,2512.0,407.55,10.3051910583,40.0,0.10684520059,1251.23198091,318.640369211,100.762131908,0.0680696191533
OLD COUNTRY STYLE MUESLI / 510G,Bob's Red Mill,Grains & Cereal,680.4,100.8,4.41910259357,45.0,0.0289400774209,1251.23198091,318.640369211,-45.6215945261,0.0168357688888
OLD FASHIONED ROLLED OATS / 907G,Bob's Red Mill,Grains & Cereal,289.8,37.8,3.1285973403,45.0,0.0123263292719,1251.23198091,318.640369211,-76.8388272982,0.00631341333332
OLD GHAR SOAP / 150GR,laurapel,cosmetics,50.0,30.0,0.0,47.0,0.00212669587161,1251.23198091,318.640369211,-96.0039384572,0.00501064550263
"OLD GHAR SOAP / 150GR / OLIVE OIL, LAUREL LEAVES",laurapel,cosmetics,25.0,15.0,0.0,45.0,0.00106334793581,1251.23198091,318.640369211,-98.0019692286,0.00250532275132
OLIVE OIL (EXTRA VIRGIN),0,Oil,900.0,225.0,16.591440118,15.0,0.038280525689,1251.23198091,318.640369211,-28.0708922303,0.0375798412697
OLIVE OIL (THYME INFUSED),0,Oil,500.0,160.0,23.2846739442,11.0,0.0212669587161,1251.23198091,318.640369211,-60.0393845724,0.0267234426807
OLIVE OIL WITH HERBS (EXTRA VIRGIN),0,Oil,720.0,180.0,10.5031503396,11.0,0.0306244205512,1251.23198091,318.640369211,-42.4567137843,0.0300638730158
OLIVE SALAD,0,pickles,96.0,21.0,21.9013654204,7.0,0.0040832560735,1251.23198091,318.640369211,-92.3275618379,0.00350745185184
ONIONS (AWERMA),Kheir Misr,Fresh vegetables,191.16,30.34,4.79230482841,39.0,0.00813078365635,1251.23198091,318.640369211,-84.7222575097,0.00506743281833
ORANGE BLOSSOM BREEZE(FACIAL MIST),0,Cosmetics,40.0,8.0,0.0,16.0,0.00170135669729,1251.23198091,318.640369211,-96.8031507658,0.00133617213404
ORANGE CAKE (GLUTEN FREE) - TRACES OF GLUTEN,0,Snacks,84.0,24.0,14.720269044,8.0,0.00357284906431,1251.23198091,318.640369211,-93.2866166082,0.00400851640211
ORANGES,Kheir Misr,Fresh fruits,2259.48,374.92,12.7097977124,40.0,0.0961045357598,1251.23198091,318.640369211,80.5804226927,0.0626197070616
ORANGES,NGS,Fresh fruits,503.0,157.46,10.8560936242,23.0,0.0213945604684,1251.23198091,318.640369211,-59.7996208798,0.0262992080282
ORANGES,NGS,Fruits,295.4,121.8,17.741233903,11.0,0.0125645192095,1251.23198091,318.640369211,-76.3912684054,0.0203432207407
OREGANO (CHEMICAL FREE),0,Herbs,0.0,0.0,,1.0,0.0,1251.23198091,318.640369211,-100.0,0.0
OREO - CHOCOLATE VANILLA (GLUTEN FREE),0,Snacks,360.0,360.0,0.0,12.0,0.0153122102756,1251.23198091,318.640369211,-71.2283568921,0.0601277460316
ORGANIC ACTIVATED CHARCOAL ROSE CLAY CLEANSING SOAP BAR,Cuddly Brand,Cosmetics,100.0,25.0,0.0,4.0,0.00425339174322,1251.23198091,318.640369211,-92.0078769145,0.00417553791886
ORGANIC BARLEY MALT SYRUP / 566G,"Eden Foods, Inc.",Honey & Sweeteners,289.5,37.5,2.50738044862,37.0,0.0123135690966,1251.23198091,318.640369211,-76.8628036674,0.00626330687829
ORGANIC BROWN RICE ELBOW PASTA / 340G,0,Pasta,197.0,117.0,3.03686907476,23.0,0.00837918173415,1251.23198091,318.640369211,-84.2555175215,0.0195415174603
ORGANIC BROWN RICE ELBOW PASTA / 340G,Lundberg Family Farms,Ricenpasta,2149.15,371.65,10.3446591854,40.0,0.0914117686495,1251.23198091,318.640369211,71.7627132924,0.0620735467018
ORGANIC BROWN RICE ELBOW PASTA 340G,0,Pasta,1609.892546,313.892546,37.7757262258,9.0,0.0684750366263,1251.23198091,318.640369211,28.6645938209,0.0524268091308
ORGANIC BROWN RICE FLAKES (TOASTED) / 454G,"Eden Foods, Inc.",Cereal,492.7,71.5,3.83141480262,39.0,0.0209564611189,1251.23198091,318.640369211,-60.6228095577,0.0119420384479
ORGANIC BROWN RICE PASTA - ELBOW,Lundberg,Grains & Cereal,707.94,92.34,2.47140585617,45.0,0.030111461507,1251.23198091,318.640369211,-43.4205638284,0.0154227668571
ORGANIC BROWN RICE PASTA - PENNE / 250G,Lundberg,Grains & Cereal,275.31,35.91,0.824040669435,41.0,0.0117100128083,1251.23198091,318.640369211,-77.9968859333,0.00599774266665
ORGANIC BROWN RICE PASTA - ROTINI / 238G,Lundberg,Grains & Cereal,471.96,61.56,2.47140585617,45.0,0.0200743076713,1251.23198091,318.640369211,-62.2803758856,0.0102818445714
ORGANIC BROWN RICE PASTA - SPAGHETTI,Lundberg,Grains & Cereal,314.64,41.04,3.20082797342,44.0,0.0133828717809,1251.23198091,318.640369211,-74.8535839237,0.0068545630476
ORGANIC BROWN RICE SYRUP / 473G,Lundberg Family Farms,Honey & Sweeteners,202.5,27.0,3.18867498636,35.0,0.00861311828003,1251.23198091,318.640369211,-83.8159507518,0.00450958095237
ORGANIC BROWN RICE VINEGAR / 269ML,"Eden Foods, Inc.",Condiments,83.0,11.0,2.26114356013,31.0,0.00353031514688,1251.23198091,318.640369211,-93.366537839,0.0018372366843
ORGANIC BUCKWHEAT / 454G,Eden,Grains & Cereal,567.0,56.7,4.41910259357,45.0,0.0241167311841,1251.23198091,318.640369211,-54.6846621051,0.00947011999998
ORGANIC COCONUT OIL,0,Oil,3078.4,726.4,1.34378686371,16.0,0.130936411423,1251.23198091,318.640369211,146.029517065,0.12132442977
ORGANIC COLORED PEPPER,NGS,Organic fresh fruits & vegetables,300.0,60.0,2.93022366435,24.0,0.0127601752297,1251.23198091,318.640369211,-76.0236307434,0.0100212910053
ORGANIC CRACKERS,0,Snacks,495.0,115.5,0.0,11.0,0.021054289129,1251.23198091,318.640369211,-60.4389907267,0.0192909851851
ORGANIC FLAX SEEDS / 250G,imtenan,Grains,16.58,3.83,0.0,47.0,0.000705212351027,1251.23198091,318.640369211,-98.6749059924,0.000639692409169
ORGANIC FOUL AKHDAR,NGS,Organic fresh fruits & vegetables,104.5,22.0,1.28196250506,25.0,0.00444479437167,1251.23198091,318.640369211,-91.6482313756,0.0036744733686
ORGANIC FRESH CORIANDER,NGS,Organic fresh fruits & vegetables,50.0,10.0,4.17144709114,24.0,0.00212669587161,1251.23198091,318.640369211,-96.0039384572,0.00167021516754
ORGANIC FRESH DILL,NGS,Organic fresh fruits & vegetables,18.75,3.75,4.49243511441,25.0,0.000797510951855,1251.23198091,318.640369211,-98.5014769215,0.000626330687829
ORGANIC FRESH MARJORAM,NGS,Organic fresh fruits & vegetables,12.5,2.5,0.0,24.0,0.000531673967903,1251.23198091,318.640369211,-99.0009846143,0.000417553791886
ORGANIC FRESH SPEARMINT,NGS,Organic fresh fruits & vegetables,56.25,11.25,9.18668996139,25.0,0.00239253285556,1251.23198091,318.640369211,-95.5044307644,0.00187899206349
ORGANIC FRESH THYME,NGS,Organic fresh fruits & vegetables,18.75,3.75,4.49243511441,25.0,0.000797510951855,1251.23198091,318.640369211,-98.5014769215,0.000626330687829
ORGANIC GARLIC GOMASIO / 100G,"Eden Foods, Inc.",Condiments,79.5,12.0,3.09874249529,36.0,0.00338144643586,1251.23198091,318.640369211,-93.646262147,0.00200425820105
ORGANIC KAMUT FLAKES,Eden,Grains & Cereal,147.5,21.5,2.20561647515,42.0,0.00627375282126,1251.23198091,318.640369211,-88.2116184489,0.00359096261022
ORGANIC KAMUT FLAKES (TOASTED) / 454G,"Eden Foods, Inc.",Cereal,295.0,43.0,4.21309828899,39.0,0.0125475056425,1251.23198091,318.640369211,-76.4232368977,0.00718192522044
ORGANIC KAMUT PASTA - VEGETABLE SPIRALS,Eden,Grains & Cereal,99.36,12.96,0.0,42.0,0.00422617003607,1251.23198091,318.640369211,-92.0590265022,0.00216459885714
ORGANIC KUKICHA TWIG TEA (LOOSE) / 49G,"Eden Foods, Inc.",Herbal Drinks,212.0,32.0,1.94406437021,36.0,0.00901719049564,1251.23198091,318.640369211,-83.0566990587,0.00534468853614
ORGANIC LEMON GRASS,NGS,Organic fresh fruits & vegetables,93.75,18.75,3.89169543634,24.0,0.00398755475927,1251.23198091,318.640369211,-92.5073846073,0.00313165343915
ORGANIC MERLOT,Voelkel,Healthy & Supper food juices,123.75,24.75,1.63508398119,25.0,0.00526357228224,1251.23198091,318.640369211,-90.1097476817,0.00413378253967
ORGANIC MILLET,Eden,Grains & Cereal,310.31,52.91,3.31219818354,45.0,0.0131986999184,1251.23198091,318.640369211,-75.1996428533,0.00883710845148
ORGANIC MUGI MISO (SOYBEAN&BARLEY) / 345G,"Eden Foods, Inc.",Japanese cuisine,248.7,32.7,3.18867498636,35.0,0.0105781852654,1251.23198091,318.640369211,-80.1235898863,0.00546160359787
ORGANIC POTATO,NGS,Organic fresh fruits & vegetables,368.75,73.75,1.7753809411,25.0,0.0156843820531,1251.23198091,318.640369211,-70.5290461222,0.0123178368606
ORGANIC QUINOA / 454G,Eden,Super foods,4222.8,550.8,7.02786574795,45.0,0.179612226533,1251.23198091,318.640369211,237.491373655,0.0919954514283
ORGANIC QUINOA FLOUR (GLUTEN FREE),0,Baking products,4972.938158,1136.688158,32.6198853307,12.0,0.211518541008,1251.23198091,318.640369211,297.443338554,0.189851380226
ORGANIC RASPBERRY LEAF POWDER,"Starwest Botanicals,Inc.",Herbal pharmacy,74.0,11.0,2.33738919968,30.0,0.00314750988999,1251.23198091,318.640369211,-94.0858289167,0.0018372366843
ORGANIC RED PEPPER,NGS,Organic fresh fruits & vegetables,67.5,13.5,9.18668996139,25.0,0.00287103942668,1251.23198091,318.640369211,-94.6053169173,0.00225479047618
ORGANIC RED QUINOA / 454G,"Eden Foods, Inc.",Grains,3210.3,844.8,5.47584954902,39.0,0.136546635133,1251.23198091,318.640369211,156.571127414,0.141099777354
ORGANIC SOY FLOUR / 453G,Bob's Red Mill,Gluten free baking,385.0,64.0,3.8338976373,37.0,0.0163755582114,1251.23198091,318.640369211,-69.2303261208,0.0106893770723
ORGANIC SOY SAUCE / 269ML,"Eden Foods, Inc.",Japanese cuisine,348.25,45.85,2.19633051175,39.0,0.0148124367458,1251.23198091,318.640369211,-72.1674313547,0.00765793654319
ORGANIC SPAGHETTI SAUCE / 700G,"Eden Foods, Inc.",Condiments,195.0,33.0,4.70142587761,39.0,0.00829411389929,1251.23198091,318.640369211,-84.4153599832,0.0055117100529
ORGANIC SPELT FLAKES,Eden,Grains & Cereal,139.0,20.2,0.687308513149,42.0,0.00591221452308,1251.23198091,318.640369211,-88.8909489111,0.00337383463844
ORGANIC SPELT FLAKES (TOASTED) / 454G,"Eden Foods, Inc.",Cereal,552.0,76.8,3.02735811489,39.0,0.0234787224226,1251.23198091,318.640369211,-55.8834805679,0.0128272524867
ORGANIC SUN-DRIED MANGO CHIPS / 20G,imtenan,Nuts & Dried Fruits,7.8,1.8,0.0,47.0,0.000331764555971,1251.23198091,318.640369211,-99.3766143993,0.000300638730158
